iter	Passed	Remaining
5925	52102	79779
5926	52110	79770
5927	52119	79761
5928	52131	79757
5929	52139	79748
5930	52147	79737
5931	52154	79726
5932	52164	79719
5933	52172	79709
5934	52181	79701
5935	52190	79692
5936	52200	79685
5937	52208	79675
5938	52217	79666
5939	52225	79657
5940	52235	79649
5941	52242	79638
5942	52249	79626
5943	52257	79617
5944	52268	79611
5945	52277	79602
5946	52287	79595
5947	52296	79588
5948	52305	79579
5949	52312	79568
5950	52322	79561
5951	52330	79551
5952	52341	79544
5953	52349	79535
5954	52359	79527
5955	52367	79518
5956	52376	79509
5957	52384	79500
5958	52393	79492
5959	52402	79482
5960	52411	79473
5961	52420	79465
5962	52428	79455
5963	52438	79449
5964	52447	79441
5965	52457	79434
5966	52467	79426
5967	52476	79418
5968	52485	79409
5969	52494	79401
5970	52504	79393
5971	52513	79386
5972	52521	79376
5973	52531	79369
5974	52540	79360
5975	52549	79351
5976	52558	79343
5977	52569	79338
5978	52578	79330
5979	52588	79322
5980	52598	79314
5981	52606	79306
5982	52616	79299
5983	52625	79289
5984	52635	79283
5985	52645	79276
5986	52655	79268
5987	52664	79260
5988	52674	79254
5989	52683	79245
5990	52692	79236
5991	52700	79226
5992	52709	79218
5993	52718	79209
5994	52727	79200
5995	52736	79192
5996	52744	79182
5997	52753	79174
5998	52772	79181
5999	52782	79173
6000	52790	79164
6001	52800	79156
6002	52809	79148
6003	52818	79139
6004	52828	79132
6005	52837	79123
6006	52847	79116
6007	52855	79107
6008	52864	79099
6009	52873	79090
6010	52882	79081
6011	52890	79071
6012	52897	79060
6013	52905	79051
6014	52914	79041
6015	52923	79033
6016	52930	79022
6017	52938	79012
6018	52946	79002
6019	52957	78995
6020	52965	78986
6021	52975	78980
6022	52983	78969
6023	52991	78958
6024	53001	78951
6025	53009	78941
6026	53018	78933
6027	53027	78926
6028	53036	78916
6029	53043	78906
6030	53052	78897
6031	53061	78889
6032	53071	78881
6033	53079	78872
6034	53086	78860
6035	53093	78849
6036	53102	78840
6037	53110	78829
6038	53118	78820
6039	53125	78809
6040	53133	78798
6041	53141	78789
6042	53151	78782
6043	53160	78773
6044	53169	78765
6045	53178	78756
6046	53186	78746
6047	53194	78735
6048	53202	78726
6049	53210	78716
6050	53219	78707
6051	53227	78697
6052	53234	78687
6053	53243	78677
6054	53251	78667
6055	53260	78659
6056	53270	78652
6057	53278	78642
6058	53285	78631
6059	53293	78620
6060	53301	78611
6061	53311	78603
6062	53319	78593
6063	53326	78583
6064	53336	78576
6065	53345	78567
6066	53353	78557
6067	53362	78549
6068	53371	78539
6069	53379	78529
6070	53386	78518
6071	53394	78509
6072	53403	78499
6073	53411	78490
6074	53419	78480
6075	53426	78469
6076	53435	78460
6077	53444	78451
6078	53453	78443
6079	53461	78433
6080	53471	78425
6081	53479	78416
6082	53486	78404
6083	53495	78396
6084	53502	78385
6085	53511	78376
6086	53518	78365
6087	53525	78353
6088	53534	78345
6089	53542	78336
6090	53554	78331
6091	53564	78324
6092	53572	78314
6093	53579	78303
6094	53588	78294
6095	53597	78285
6096	53605	78276
6097	53613	78265
6098	53621	78255
6099	53629	78246
6100	53639	78238
6101	53648	78230
6102	53657	78221
6103	53667	78214
6104	53675	78205
6105	53683	78196
6106	53691	78186
6107	53699	78176
6108	53708	78167
6109	53715	78156
6110	53723	78145
6111	53731	78135
6112	53739	78126
6113	53747	78116
6114	53756	78107
6115	53764	78097
6116	53772	78087
6117	53779	78076
6118	53788	78067
6119	53796	78057
6120	53806	78050
6121	53814	78040
6122	53822	78030
6123	53831	78021
6124	53841	78015
6125	53850	78006
6126	53859	77998
6127	53868	77989
6128	53877	77981
6129	53886	77972
6130	53894	77962
6131	53902	77953
6132	53911	77943
6133	53919	77933
6134	53930	77928
6135	53940	77921
6136	53948	77912
6137	53957	77903
6138	53966	77894
6139	53974	77885
6140	53983	77875
6141	53990	77864
6142	54000	77858
6143	54009	77850
6144	54019	77842
6145	54029	77834
6146	54038	77826
6147	54046	77817
6148	54055	77808
6149	54063	77799
6150	54072	77790
6151	54082	77782
6152	54089	77772
6153	54098	77763
6154	54106	77753
6155	54116	77746
6156	54125	77737
6157	54135	77730
6158	54144	77722
6159	54153	77713
6160	54161	77704
6161	54171	77696
6162	54181	77689
6163	54191	77682
6164	54199	77672
6165	54207	77662
6166	54215	77653
6167	54226	77646
6168	54234	77637
6169	54245	77631
6170	54253	77621
6171	54260	77610
6172	54269	77601
6173	54279	77594
6174	54288	77585
6175	54296	77576
6176	54304	77566
6177	54313	77557
6178	54323	77551
6179	54332	77542
6180	54341	77534
6181	54350	77524
6182	54357	77514
6183	54365	77504
6184	54374	77495
6185	54382	77486
6186	54391	77477
6187	54398	77466
6188	54407	77457
6189	54416	77448
6190	54427	77443
6191	54435	77434
6192	54446	77427
6193	54455	77418
6194	54464	77410
6195	54472	77401
6196	54481	77391
6197	54488	77381
6198	54497	77372
6199	54506	77363
6200	54516	77357
6201	54525	77349
6202	54536	77342
6203	54546	77335
6204	54554	77326
6205	54564	77318
6206	54572	77309
6207	54584	77304
6208	54593	77295
6209	54602	77287
6210	54611	77279
6211	54621	77271
6212	54631	77264
6213	54640	77255
6214	54648	77246
6215	54657	77237
6216	54665	77228
6217	54673	77218
6218	54682	77210
6219	54693	77203
6220	54702	77195
6221	54712	77188
6222	54721	77179
6223	54730	77171
6224	54739	77162
6225	54747	77153
6226	54755	77142
6227	54763	77133
6228	54773	77126
6229	54783	77118
6230	54791	77108
6231	54799	77099
6232	54809	77091
6233	54818	77083
6234	54826	77073
6235	54835	77064
6236	54843	77054
6237	54850	77043
6238	54858	77034
6239	54866	77023
6240	54875	77015
6241	54882	77004
6242	54890	76994
6243	54900	76987
6244	54909	76978
6245	54917	76969
6246	54926	76960
6247	54934	76950
6248	54942	76939
6249	54949	76929
6250	54958	76920
6251	54966	76910
6252	54974	76900
6253	54981	76889
6254	54988	76877
6255	54996	76868
6256	55006	76861
6257	55016	76854
6258	55025	76845
6259	55034	76836
6260	55041	76826
6261	55049	76816
6262	55058	76806
6263	55064	76795
6264	55073	76786
6265	55080	76775
6266	55088	76765
6267	55099	76759
6268	55108	76751
6269	55117	76742
6270	55127	76734
6271	55136	76727
6272	55144	76717
6273	55153	76708
6274	55161	76698
6275	55171	76691
6276	55178	76680
6277	55186	76669
6278	55193	76659
6279	55203	76651
6280	55211	76642
6281	55220	76632
6282	55228	76624
6283	55236	76614
6284	55244	76603
6285	55252	76594
6286	55261	76585
6287	55270	76577
6288	55278	76566
6289	55284	76555
6290	55292	76545
6291	55301	76536
6292	55309	76526
6293	55319	76518
6294	55327	76509
6295	55334	76498
6296	55342	76487
6297	55350	76478
6298	55358	76467
6299	55365	76457
6300	55374	76449
6301	55382	76438
6302	55390	76429
6303	55399	76420
6304	55408	76411
6305	55416	76402
6306	55426	76395
6307	55433	76383
6308	55441	76373
6309	55449	76363
6310	55456	76352
6311	55465	76344
6312	55472	76333
6313	55480	76322
6314	55489	76314
6315	55498	76306
6316	55506	76296
6317	55514	76286
6318	55523	76278
6319	55531	76267
6320	55538	76256
6321	55547	76247
6322	55554	76237
6323	55566	76231
6324	55577	76227
6325	55587	76219
6326	55596	76211
6327	55605	76203
6328	55614	76194
6329	55623	76185
6330	55632	76177
6331	55640	76166
6332	55649	76158
6333	55657	76148
6334	55666	76139
6335	55673	76128
6336	55679	76117
6337	55688	76107
6338	55696	76098
6339	55704	76088
6340	55712	76078
6341	55720	76068
6342	55729	76059
6343	55737	76049
6344	55746	76041
6345	55753	76030
6346	55763	76023
6347	55771	76013
6348	55780	76005
6349	55789	75997
6350	55799	75989
6351	55807	75980
6352	55817	75973
6353	55826	75964
6354	55835	75955
6355	55844	75947
6356	55852	75937
6357	55861	75928
6358	55869	75918
6359	55876	75908
6360	55885	75898
6361	55895	75892
6362	55905	75884
6363	55914	75876
6364	55922	75866
6365	55930	75856
6366	55939	75848
6367	55948	75839
6368	55957	75830
6369	55965	75821
6370	55973	75811
6371	55982	75803
6372	55989	75792
6373	55999	75784
6374	56007	75775
6375	56017	75768
6376	56025	75757
6377	56034	75749
6378	56043	75741
6379	56052	75732
6380	56060	75722
6381	56068	75712
6382	56077	75704
6383	56086	75696
6384	56095	75686
6385	56104	75678
6386	56113	75669
6387	56120	75659
6388	56127	75648
6389	56135	75638
6390	56145	75631
6391	56156	75625
6392	56165	75616
6393	56174	75608
6394	56184	75601
6395	56193	75592
6396	56202	75584
6397	56212	75576
6398	56221	75567
6399	56229	75558
6400	56238	75549
6401	56248	75542
6402	56255	75531
6403	56264	75522
6404	56272	75513
6405	56281	75505
6406	56290	75496
6407	56300	75489
6408	56309	75480
6409	56317	75470
6410	56325	75460
6411	56334	75451
6412	56342	75442
6413	56350	75433
6414	56358	75423
6415	56368	75416
6416	56377	75407
6417	56386	75399
6418	56396	75391
6419	56406	75384
6420	56413	75373
6421	56421	75364
6422	56430	75354
6423	56437	75343
6424	56447	75336
6425	56456	75328
6426	56467	75321
6427	56476	75313
6428	56485	75304
6429	56494	75296
6430	56503	75288
6431	56511	75278
6432	56519	75268
6433	56529	75261
6434	56536	75250
6435	56546	75242
6436	56555	75235
6437	56565	75227
6438	56574	75218
6439	56584	75211
6440	56596	75207
6441	56605	75199
6442	56612	75188
6443	56621	75179
6444	56630	75170
6445	56638	75160
6446	56647	75152
6447	56657	75145
6448	56667	75138
6449	56677	75130
6450	56687	75123
6451	56696	75114
6452	56705	75106
6453	56712	75095
6454	56720	75085
6455	56730	75078
6456	56739	75069
6457	56747	75059
6458	56754	75048
6459	56764	75041
6460	56773	75033
6461	56783	75025
6462	56791	75016
6463	56799	75006
6464	56806	74994
6465	56815	74986
6466	56822	74975
6467	56831	74966
6468	56839	74956
6469	56846	74946
6470	56854	74936
6471	56864	74929
6472	56873	74920
6473	56882	74911
6474	56890	74902
6475	56898	74892
6476	56905	74881
6477	56914	74873
6478	56922	74862
6479	56931	74853
6480	56938	74843
6481	56946	74832
6482	56954	74823
6483	56963	74815
6484	56972	74806
6485	56980	74797
6486	56989	74787
6487	56996	74777
6488	57003	74766
6489	57012	74757
6490	57019	74746
6491	57027	74737
6492	57035	74726
6493	57042	74716
6494	57052	74708
6495	57061	74700
6496	57070	74691
6497	57080	74684
6498	57089	74675
6499	57096	74664
6500	57103	74653
6501	57112	74645
6502	57120	74634
6503	57128	74625
6504	57136	74615
6505	57144	74605
6506	57153	74597
6507	57162	74589
6508	57172	74581
6509	57182	74574
6510	57190	74564
6511	57197	74552
6512	57206	74544
6513	57214	74534
6514	57221	74524
6515	57229	74513
6516	57235	74502
6517	57243	74491
6518	57251	74482
6519	57259	74472
6520	57267	74462
6521	57275	74453
6522	57285	74445
6523	57292	74434
6524	57300	74424
6525	57308	74415
6526	57315	74404
6527	57324	74395
6528	57332	74384
6529	57338	74373
6530	57347	74364
6531	57355	74355
6532	57364	74346
6533	57373	74338
6534	57382	74329
6535	57390	74319
6536	57398	74310
6537	57407	74301
6538	57415	74291
6539	57423	74281
6540	57431	74271
6541	57439	74262
6542	57447	74252
6543	57455	74242
6544	57463	74232
6545	57472	74224
6546	57481	74215
6547	57489	74206
6548	57500	74199
6549	57507	74189
6550	57516	74180
6551	57523	74170
6552	57531	74160
6553	57541	74152
6554	57550	74144
6555	57559	74135
6556	57568	74126
6557	57576	74117
6558	57585	74108
6559	57594	74100
6560	57603	74091
6561	57610	74080
6562	57619	74071
6563	57626	74060
6564	57633	74050
6565	57642	74041
6566	57650	74032
6567	57659	74023
6568	57667	74013
6569	57676	74004
6570	57684	73995
6571	57693	73987
6572	57703	73978
6573	57712	73970
6574	57720	73960
6575	57727	73949
6576	57735	73940
6577	57745	73932
6578	57754	73925
6579	57764	73917
6580	57773	73908
6581	57781	73899
6582	57790	73890
6583	57799	73881
6584	57806	73871
6585	57816	73863
6586	57823	73852
6587	57830	73842
6588	57840	73834
6589	57850	73827
6590	57860	73819
6591	57869	73811
6592	57877	73801
6593	57884	73791
6594	57893	73782
6595	57903	73775
6596	57913	73768
6597	57921	73758
6598	57930	73749
6599	57940	73742
6600	57949	73734
6601	57959	73726
6602	57968	73718
6603	57977	73709
6604	57985	73700
6605	57993	73690
6606	58005	73685
6607	58015	73678
6608	58023	73668
6609	58031	73658
6610	58040	73649
6611	58049	73641
6612	58058	73633
6613	58067	73624
6614	58075	73614
6615	58083	73605
6616	58091	73595
6617	58100	73586
6618	58110	73580
6619	58120	73572
6620	58129	73563
6621	58138	73556
6622	58148	73548
6623	58158	73541
6624	58167	73532
6625	58175	73522
6626	58183	73513
6627	58191	73503
6628	58198	73492
6629	58209	73486
6630	58218	73478
6631	58227	73469
6632	58236	73460
6633	58245	73452
6634	58254	73443
6635	58263	73434
6636	58270	73424
6637	58277	73413
6638	58287	73405
6639	58294	73394
6640	58303	73386
6641	58312	73378
6642	58321	73368
6643	58329	73359
6644	58339	73352
6645	58350	73346
6646	58360	73338
6647	58368	73329
6648	58375	73318
6649	58385	73311
6650	58393	73301
6651	58403	73294
6652	58412	73285
6653	58421	73277
6654	58430	73267
6655	58438	73259
6656	58448	73251
6657	58458	73244
6658	58466	73235
6659	58475	73225
6660	58485	73219
6661	58495	73211
6662	58504	73203
6663	58513	73194
6664	58522	73186
6665	58531	73177
6666	58540	73169
6667	58550	73161
6668	58558	73152
6669	58566	73142
6670	58574	73132
6671	58582	73123
6672	58592	73114
6673	58601	73107
6674	58612	73100
6675	58621	73093
6676	58630	73083
6677	58639	73075
6678	58650	73069
6679	58659	73060
6680	58667	73051
6681	58676	73042
6682	58684	73033
6683	58693	73024
6684	58700	73013
6685	58708	73004
6686	58716	72994
6687	58726	72986
6688	58734	72976
6689	58743	72967
6690	58751	72958
6691	58758	72947
6692	58766	72937
6693	58774	72928
6694	58782	72918
6695	58791	72909
6696	58799	72899
6697	58806	72889
6698	58816	72881
6699	58824	72872
6700	58832	72862
6701	58840	72852
6702	58848	72843
6703	58856	72832
6704	58862	72820
6705	58871	72812
6706	58879	72802
6707	58888	72793
6708	58895	72783
6709	58903	72774
6710	58913	72765
6711	58920	72755
6712	58929	72746
6713	58937	72737
6714	58946	72728
6715	58953	72717
6716	58961	72707
6717	58969	72698
6718	58978	72689
6719	58987	72680
6720	58994	72670
6721	59003	72661
6722	59012	72652
6723	59020	72643
6724	59029	72635
6725	59037	72625
6726	59045	72615
6727	59052	72604
6728	59060	72594
6729	59068	72585
6730	59076	72575
6731	59084	72565
6732	59092	72556
6733	59100	72545
6734	59108	72535
6735	59118	72528
6736	59126	72519
6737	59135	72510
6738	59145	72503
6739	59152	72492
6740	59159	72481
6741	59168	72472
6742	59176	72462
6743	59184	72453
6744	59191	72442
6745	59200	72434
6746	59209	72425
6747	59218	72417
6748	59228	72409
6749	59237	72400
6750	59246	72392
6751	59255	72384
6752	59264	72375
6753	59271	72365
6754	59279	72355
6755	59286	72344
6756	59294	72335
6757	59303	72325
6758	59312	72317
6759	59320	72308
6760	59329	72299
6761	59338	72290
6762	59345	72280
6763	59353	72270
6764	59361	72260
6765	59369	72250
6766	59378	72242
6767	59385	72231
6768	59393	72221
6769	59401	72212
6770	59411	72204
6771	59419	72195
6772	59428	72185
6773	59437	72178
6774	59445	72167
6775	59452	72157
6776	59461	72148
6777	59469	72138
6778	59479	72131
6779	59487	72122
6780	59495	72112
6781	59505	72105
6782	59514	72096
6783	59522	72087
6784	59533	72080
6785	59540	72069
6786	59547	72058
6787	59556	72050
6788	59563	72039
6789	59572	72030
6790	59579	72020
6791	59587	72009
6792	59595	72000
6793	59605	71992
6794	59614	71984
6795	59623	71976
6796	59633	71968
6797	59641	71959
6798	59651	71951
6799	59660	71943
6800	59668	71934
6801	59676	71924
6802	59684	71914
6803	59693	71906
6804	59703	71899
6805	59713	71891
6806	59722	71882
6807	59730	71873
6808	59738	71864
6809	59746	71854
6810	59756	71846
6811	59764	71836
6812	59774	71829
6813	59783	71820
6814	59792	71812
6815	59801	71803
6816	59809	71794
6817	59819	71787
6818	59829	71779
6819	59840	71773
6820	59849	71764
6821	59857	71755
6822	59866	71746
6823	59874	71736
6824	59881	71726
6825	59890	71717
6826	59899	71709
6827	59908	71700
6828	59918	71692
6829	59926	71684
6830	59935	71674
6831	59942	71664
6832	59952	71656
6833	59961	71647
6834	59969	71638
6835	59977	71629
6836	59985	71618
6837	59995	71611
6838	60005	71604
6839	60013	71595
6840	60024	71588
6841	60033	71579
6842	60041	71570
6843	60050	71561
6844	60057	71551
6845	60067	71543
6846	60075	71534
6847	60083	71524
6848	60093	71517
6849	60103	71510
6850	60113	71502
6851	60123	71495
6852	60131	71485
6853	60140	71476
6854	60148	71467
6855	60155	71456
6856	60165	71449
6857	60174	71440
6858	60182	71431
6859	60192	71423
6860	60201	71415
6861	60210	71407
6862	60221	71400
6863	60229	71391
6864	60237	71381
6865	60247	71373
6866	60255	71364
6867	60264	71355
6868	60273	71346
6869	60283	71339
6870	60292	71331
6871	60301	71323
6872	60311	71315
6873	60320	71307
6874	60329	71298
6875	60337	71288
6876	60347	71281
6877	60356	71272
6878	60364	71263
6879	60372	71253
6880	60381	71245
6881	60391	71237
6882	60400	71229
6883	60411	71223
6884	60421	71215
6885	60430	71207
6886	60439	71198
6887	60448	71189
6888	60456	71180
6889	60465	71171
6890	60472	71161
6891	60481	71152
6892	60493	71147
6893	60502	71139
6894	60515	71135
6895	60524	71127
6896	60532	71117
6897	60543	71110
6898	60551	71101
6899	60558	71090
6900	60567	71081
6901	60574	71071
6902	60585	71064
6903	60593	71055
6904	60605	71050
6905	60614	71041
6906	60622	71032
6907	60632	71024
6908	60642	71017
6909	60651	71008
6910	60660	71000
6911	60668	70990
6912	60677	70982
6913	60687	70974
6914	60695	70965
6915	60703	70955
6916	60711	70946
6917	60718	70935
6918	60727	70925
6919	60735	70916
6920	60744	70907
6921	60751	70897
6922	60759	70887
6923	60766	70876
6924	60774	70867
6925	60783	70858
6926	60792	70850
6927	60802	70842
6928	60810	70832
6929	60817	70822
6930	60827	70814
6931	60835	70805
6932	60844	70796
6933	60852	70786
6934	60859	70775
6935	60866	70765
6936	60875	70756
6937	60883	70747
6938	60892	70738
6939	60901	70730
6940	60909	70720
6941	60917	70710
6942	60926	70702
6943	60935	70693
6944	60943	70684
6945	60950	70673
6946	60957	70662
6947	60965	70652
6948	60974	70643
6949	60982	70634
6950	60991	70626
6951	61000	70617
6952	61008	70607
6953	61015	70597
6954	61025	70589
6955	61033	70579
6956	61041	70570
6957	61050	70561
6958	61059	70553
6959	61068	70544
6960	61076	70534
6961	61084	70525
6962	61092	70516
6963	61101	70506
6964	61108	70495
6965	61114	70484
6966	61123	70475
6967	61130	70465
6968	61140	70457
6969	61148	70447
6970	61156	70438
6971	61164	70429
6972	61173	70419
6973	61181	70410
6974	61190	70401
6975	61198	70392
6976	61205	70381
6977	61213	70372
6978	61222	70362
6979	61230	70353
6980	61238	70344
6981	61247	70335
6982	61256	70327
6983	61266	70319
6984	61276	70311
6985	61284	70302
6986	61293	70294
6987	61301	70284
6988	61309	70274
6989	61317	70264
6990	61326	70256
6991	61334	70247
6992	61342	70236
6993	61349	70226
6994	61358	70217
6995	61367	70209
6996	61376	70201
6997	61385	70192
6998	61393	70183
6999	61401	70173
7000	61409	70163
7001	61418	70155
7002	61428	70147
7003	61437	70138
7004	61445	70128
7005	61453	70119
7006	61465	70114
7007	61473	70104
7008	61482	70097
7009	61491	70088
7010	61499	70078
7011	61507	70068
7012	61515	70059
7013	61523	70049
7014	61531	70040
7015	61539	70030
7016	61547	70019
7017	61555	70010
7018	61565	70003
7019	61574	69995
7020	61582	69985
7021	61590	69975
7022	61597	69965
7023	61605	69954
7024	61613	69946
7025	61622	69937
7026	61630	69927
7027	61639	69918
7028	61648	69910
7029	61660	69904
7030	61670	69897
7031	61679	69889
7032	61688	69880
7033	61697	69872
7034	61706	69863
7035	61715	69855
7036	61724	69846
7037	61734	69839
7038	61742	69830
7039	61751	69821
7040	61760	69813
7041	61769	69804
7042	61778	69795
7043	61788	69788
7044	61797	69779
7045	61806	69771
7046	61815	69762
7047	61825	69755
7048	61833	69745
7049	61843	69738
7050	61852	69730
7051	61862	69722
7052	61873	69716
7053	61883	69708
7054	61892	69700
7055	61900	69691
7056	61910	69682
7057	61918	69673
7058	61928	69666
7059	61936	69656
7060	61945	69648
7061	61955	69640
7062	61963	69630
7063	61972	69622
7064	61981	69614
7065	61990	69605
7066	61997	69595
7067	62007	69587
7068	62014	69576
7069	62022	69567
7070	62031	69558
7071	62040	69549
7072	62050	69542
7073	62059	69534
7074	62067	69524
7075	62078	69518
7076	62085	69507
7077	62094	69499
7078	62104	69491
7079	62112	69481
7080	62121	69473
7081	62131	69465
7082	62139	69456
7083	62148	69447
7084	62157	69438
7085	62166	69430
7086	62175	69421
7087	62184	69413
7088	62194	69405
7089	62203	69397
7090	62212	69389
7091	62221	69381
7092	62230	69372
7093	62240	69364
7094	62249	69356
7095	62258	69347
7096	62267	69339
7097	62276	69330
7098	62285	69322
7099	62296	69315
7100	62304	69306
7101	62313	69297
7102	62321	69288
7103	62329	69278
7104	62338	69269
7105	62346	69260
7106	62390	69290
7107	62417	69301
7108	62427	69295
7109	62444	69295
7110	62454	69287
7111	62463	69279
7112	62471	69269
7113	62481	69261
7114	62492	69255
7115	62500	69246
7116	62510	69238
7117	62518	69228
7118	62527	69220
7119	62538	69214
7120	62548	69206
7121	62561	69202
7122	62569	69193
7123	62578	69184
7124	62588	69176
7125	62597	69168
7126	62606	69159
7127	62614	69149
7128	62621	69139
7129	62629	69129
7130	62639	69121
7131	62646	69111
7132	62656	69104
7133	62667	69097
7134	62675	69088
7135	62684	69079
7136	62693	69070
7137	62700	69060
7138	62709	69051
7139	62716	69040
7140	62724	69030
7141	62732	69021
7142	62741	69012
7143	62749	69003
7144	62757	68993
7145	62765	68984
7146	62772	68973
7147	62779	68962
7148	62788	68954
7149	62795	68943
7150	62805	68936
7151	62813	68926
7152	62821	68916
7153	62829	68906
7154	62837	68897
7155	62847	68889
7156	62856	68881
7157	62864	68871
7158	62872	68861
7159	62880	68852
7160	62888	68843
7161	62896	68832
7162	62904	68823
7163	62911	68813
7164	62920	68804
7165	62929	68795
7166	62938	68786
7167	62947	68778
7168	62956	68769
7169	62964	68760
7170	62971	68749
7171	62978	68739
7172	62988	68731
7173	62996	68722
7174	63005	68713
7175	63014	68704
7176	63024	68696
7177	63033	68688
7178	63042	68679
7179	63051	68671
7180	63060	68662
7181	63067	68652
7182	63075	68642
7183	63083	68633
7184	63094	68626
7185	63102	68617
7186	63110	68607
7187	63119	68598
7188	63127	68589
7189	63136	68580
7190	63144	68571
7191	63153	68562
7192	63161	68553
7193	63168	68542
7194	63177	68533
7195	63186	68525
7196	63195	68516
7197	63203	68507
7198	63211	68497
7199	63219	68487
7200	63228	68479
7201	63237	68470
7202	63245	68461
7203	63255	68453
7204	63264	68445
7205	63271	68434
7206	63281	68426
7207	63291	68419
7208	63299	68409
7209	63306	68399
7210	63314	68389
7211	63323	68381
7212	63332	68372
7213	63343	68365
7214	63353	68358
7215	63361	68348
7216	63368	68338
7217	63377	68330
7218	63385	68320
7219	63394	68311
7220	63405	68304
7221	63414	68296
7222	63424	68288
7223	63433	68281
7224	63444	68273
7225	63452	68265
7226	63461	68256
7227	63470	68247
7228	63478	68237
7229	63486	68227
7230	63497	68221
7231	63505	68212
7232	63514	68204
7233	63523	68194
7234	63532	68186
7235	63539	68176
7236	63548	68167
7237	63556	68157
7238	63563	68147
7239	63572	68138
7240	63580	68128
7241	63588	68119
7242	63598	68111
7243	63606	68102
7244	63614	68092
7245	63624	68084
7246	63634	68077
7247	63643	68068
7248	63650	68058
7249	63658	68049
7250	63669	68042
7251	63677	68032
7252	63686	68024
7253	63695	68015
7254	63703	68006
7255	63712	67997
7256	63721	67989
7257	63731	67981
7258	63740	67973
7259	63749	67963
7260	63756	67953
7261	63765	67945
7262	63773	67935
7263	63782	67926
7264	63790	67917
7265	63799	67908
7266	63808	67899
7267	63817	67891
7268	63829	67886
7269	63838	67877
7270	63847	67868
7271	63855	67859
7272	63863	67850
7273	63874	67843
7274	63881	67833
7275	63890	67824
7276	63899	67815
7277	63909	67808
7278	63920	67801
7279	63930	67794
7280	63938	67784
7281	63947	67776
7282	63954	67765
7283	63963	67757
7284	63971	67747
7285	63980	67738
7286	63987	67728
7287	63997	67721
7288	64008	67714
7289	64017	67705
7290	64026	67697
7291	64035	67689
7292	64044	67679
7293	64052	67669
7294	64060	67660
7295	64068	67651
7296	64078	67644
7297	64087	67634
7298	64095	67625
7299	64104	67616
7300	64115	67610
7301	64124	67602
7302	64134	67594
7303	64143	67585
7304	64152	67577
7305	64160	67568
7306	64169	67558
7307	64178	67550
7308	64185	67539
7309	64192	67529
7310	64202	67521
7311	64211	67513
7312	64220	67504
7313	64230	67497
7314	64239	67488
7315	64247	67479
7316	64256	67470
7317	64264	67461
7318	64273	67452
7319	64281	67442
7320	64288	67432
7321	64298	67424
7322	64306	67415
7323	64316	67407
7324	64326	67399
7325	64336	67392
7326	64345	67384
7327	64354	67375
7328	64362	67365
7329	64372	67358
7330	64380	67348
7331	64388	67339
7332	64398	67331
7333	64407	67322
7334	64416	67315
7335	64428	67308
7336	64438	67301
7337	64448	67294
7338	64460	67288
7339	64471	67282
7340	64480	67273
7341	64490	67266
7342	64499	67257
7343	64508	67249
7344	64517	67240
7345	64527	67232
7346	64535	67222
7347	64542	67212
7348	64552	67205
7349	64559	67194
7350	64568	67185
7351	64575	67175
7352	64584	67167
7353	64594	67159
7354	64604	67151
7355	64613	67142
7356	64620	67133
7357	64630	67125
7358	64637	67114
7359	64646	67106
7360	64653	67095
7361	64662	67086
7362	64670	67077
7363	64678	67067
7364	64686	67057
7365	64694	67048
7366	64702	67039
7367	64711	67030
7368	64720	67021
7369	64728	67012
7370	64737	67003
7371	64745	66994
7372	64753	66984
7373	64761	66974
7374	64769	66964
7375	64776	66954
7376	64784	66944
7377	64793	66936
7378	64802	66927
7379	64811	66918
7380	64820	66910
7381	64828	66900
7382	64837	66892
7383	64845	66882
7384	64852	66872
7385	64861	66863
7386	64870	66855
7387	64878	66845
7388	64887	66837
7389	64905	66837
7390	64916	66830
7391	64925	66822
7392	64936	66816
7393	64946	66808
7394	64956	66800
7395	64965	66792
7396	64972	66781
7397	64980	66771
7398	64990	66764
7399	64998	66754
7400	65006	66745
7401	65014	66736
7402	65022	66726
7403	65030	66716
7404	65039	66707
7405	65047	66698
7406	65055	66689
7407	65064	66680
7408	65073	66671
7409	65081	66662
7410	65090	66654
7411	65099	66645
7412	65108	66636
7413	65115	66626
7414	65123	66616
7415	65131	66606
7416	65141	66599
7417	65150	66590
7418	65159	66582
7419	65167	66572
7420	65175	66563
7421	65184	66554
7422	65193	66545
7423	65201	66536
7424	65209	66526
7425	65217	66517
7426	65225	66507
7427	65233	66498
7428	65241	66488
7429	65250	66480
7430	65257	66469
7431	65266	66460
7432	65275	66451
7433	65283	66442
7434	65292	66433
7435	65300	66424
7436	65308	66415
7437	65316	66405
7438	65324	66396
7439	65334	66388
7440	65342	66379
7441	65352	66371
7442	65361	66362
7443	65370	66353
7444	65379	66345
7445	65388	66336
7446	65397	66328
7447	65405	66318
7448	65412	66308
7449	65419	66297
7450	65428	66288
7451	65436	66279
7452	65443	66268
7453	65454	66262
7454	65461	66252
7455	65470	66243
7456	65480	66235
7457	65488	66226
7458	65496	66216
7459	65504	66207
7460	65512	66197
7461	65520	66187
7462	65528	66178
7463	65536	66168
7464	65544	66159
7465	65553	66150
7466	65562	66141
7467	65572	66134
7468	65581	66125
7469	65589	66116
7470	65599	66108
7471	65606	66098
7472	65615	66089
7473	65625	66081
7474	65633	66072
7475	65642	66064
7476	65652	66056
7477	65661	66047
7478	65670	66039
