iter	RMSE
5760	0.4425048019
5761	0.4424965543
5762	0.4424886493
5763	0.4424763772
5764	0.4424662116
5765	0.4424565034
5766	0.4424513946
5767	0.4424395674
5768	0.442431575
5769	0.4424252119
5770	0.4424133225
5771	0.4424000372
5772	0.442388417
5773	0.4423730831
5774	0.442361766
5775	0.442355211
5776	0.4423457532
5777	0.4423418276
5778	0.4423351315
5779	0.4423288374
5780	0.442324922
5781	0.4423143558
5782	0.4423077884
5783	0.4423034065
5784	0.4422924339
5785	0.4422859517
5786	0.4422717626
5787	0.4422607317
5788	0.4422521219
5789	0.4422428063
5790	0.4422379427
5791	0.4422317507
5792	0.442218733
5793	0.4422110171
5794	0.4421991173
5795	0.4421924988
5796	0.4421859887
5797	0.4421689127
5798	0.4421596543
5799	0.4421531009
5800	0.4421442374
5801	0.4421351532
5802	0.4421207603
5803	0.4421118802
5804	0.442102987
5805	0.4420915127
5806	0.4420826982
5807	0.4420700595
5808	0.4420649622
5809	0.4420521043
5810	0.4420447064
5811	0.4420377221
5812	0.4420247826
5813	0.44201607
5814	0.4420068835
5815	0.4420002827
5816	0.4419940613
5817	0.4419853415
5818	0.4419732998
5819	0.4419529761
5820	0.4419420402
5821	0.4419342785
5822	0.4419205338
5823	0.4419076829
5824	0.4419012983
5825	0.4418937104
5826	0.4418812932
5827	0.4418705638
5828	0.4418631999
5829	0.4418501554
5830	0.4418388741
5831	0.4418254475
5832	0.4418135311
5833	0.4418038844
5834	0.441796435
5835	0.4417864908
5836	0.4417826481
5837	0.4417784035
5838	0.4417720401
5839	0.4417639637
5840	0.4417576181
5841	0.4417447888
5842	0.4417367653
5843	0.4417259888
5844	0.441715669
5845	0.4417052783
5846	0.4416966996
5847	0.4416909176
5848	0.4416825872
5849	0.4416743784
5850	0.4416619633
5851	0.4416545451
5852	0.4416424473
5853	0.4416275165
5854	0.4416150724
5855	0.4416031214
5856	0.4415959883
5857	0.4415861556
5858	0.4415792159
5859	0.4415697999
5860	0.4415615944
5861	0.4415513585
5862	0.4415414097
5863	0.4415365116
5864	0.4415269859
5865	0.4415163047
5866	0.4415043767
5867	0.4414924582
5868	0.4414820638
5869	0.4414740536
5870	0.4414698214
5871	0.4414605529
5872	0.4414506359
5873	0.4414426221
5874	0.441429253
5875	0.4414193729
5876	0.4414145061
5877	0.4414041865
5878	0.4413908935
5879	0.4413818142
5880	0.44137298
5881	0.4413624634
5882	0.4413540747
5883	0.441350111
5884	0.441341551
5885	0.4413329866
5886	0.4413261641
5887	0.4413056455
5888	0.4413013482
5889	0.4412891004
5890	0.4412768566
5891	0.4412668922
5892	0.4412555598
5893	0.4412426321
5894	0.4412317769
5895	0.4412239731
5896	0.44121839
5897	0.4412118538
5898	0.4412050815
5899	0.4411932331
5900	0.4411795938
5901	0.4411752112
5902	0.4411643742
5903	0.4411482687
5904	0.4411407363
5905	0.441135083
5906	0.4411199698
5907	0.4411127276
5908	0.4411048864
5909	0.4410997209
5910	0.4410937018
5911	0.4410864693
5912	0.4410766802
5913	0.4410674854
5914	0.4410608576
5915	0.4410570991
5916	0.4410454284
5917	0.4410407623
5918	0.4410311721
5919	0.4410258683
5920	0.4410157256
5921	0.4410043591
5922	0.4409952092
5923	0.4409806742
5924	0.4409740908
5925	0.440967341
5926	0.4409582975
5927	0.4409496386
5928	0.4409424297
5929	0.4409332235
5930	0.4409228919
5931	0.4409162661
5932	0.4409021811
5933	0.4408937626
5934	0.4408866236
5935	0.440883515
5936	0.4408791995
5937	0.4408712566
5938	0.4408632696
5939	0.4408553104
5940	0.4408451925
5941	0.440836176
5942	0.4408288517
5943	0.4408128812
5944	0.4408025163
5945	0.440789958
5946	0.4407819244
5947	0.4407757631
5948	0.4407659222
5949	0.4407533664
5950	0.4407409716
5951	0.4407278298
5952	0.4407163551
5953	0.4407089475
5954	0.4406988709
5955	0.4406925051
5956	0.4406871649
5957	0.4406837631
5958	0.4406726365
5959	0.4406619798
5960	0.4406474337
5961	0.4406398077
5962	0.4406337685
5963	0.4406139099
5964	0.4405984339
5965	0.4405885344
5966	0.4405801108
5967	0.4405713365
5968	0.4405649873
5969	0.4405565105
5970	0.4405513014
5971	0.4405437143
5972	0.4405311292
5973	0.4405231873
5974	0.4405123676
5975	0.4404994024
5976	0.4404876421
5977	0.4404773593
5978	0.4404699647
5979	0.440460894
5980	0.440454987
5981	0.4404410923
5982	0.4404302591
5983	0.440423027
5984	0.440416208
5985	0.4404023242
5986	0.440392685
5987	0.440385617
5988	0.4403743817
5989	0.4403674584
5990	0.4403608755
5991	0.4403501606
5992	0.4403421833
5993	0.4403302732
5994	0.4403184477
5995	0.4403100989
5996	0.4403032526
5997	0.4402876881
5998	0.4402770823
5999	0.4402691792
6000	0.4402574133
6001	0.4402472215
6002	0.4402412972
6003	0.440235719
6004	0.440217378
6005	0.4402095134
6006	0.440197165
6007	0.4401856644
6008	0.4401767644
6009	0.4401681504
6010	0.4401618086
6011	0.4401534156
6012	0.440141434
6013	0.4401354867
6014	0.4401255961
6015	0.4401124122
6016	0.4401008678
6017	0.4400861692
6018	0.4400773779
6019	0.4400682233
6020	0.4400587243
6021	0.4400510077
6022	0.4400423295
6023	0.4400326417
6024	0.4400225477
6025	0.440016653
6026	0.4400075873
6027	0.4400017408
6028	0.439991693
6029	0.4399815005
6030	0.4399724714
6031	0.4399621348
6032	0.4399485853
6033	0.4399403244
6034	0.4399332897
6035	0.4399276349
6036	0.4399147543
6037	0.4399047234
6038	0.439892546
6039	0.4398855263
6040	0.4398757442
6041	0.4398642883
6042	0.439859162
6043	0.4398443344
6044	0.439833958
6045	0.4398246828
6046	0.4398138869
6047	0.4398058542
6048	0.4398003691
6049	0.4397877172
6050	0.4397748003
6051	0.4397648863
6052	0.439760206
6053	0.4397547619
6054	0.4397496026
6055	0.4397406203
6056	0.4397308395
6057	0.4397201559
6058	0.4397115946
6059	0.4397075683
6060	0.4396973161
6061	0.4396827394
6062	0.439667213
6063	0.4396509378
6064	0.4396413226
6065	0.4396315128
6066	0.4396206279
6067	0.4396107428
6068	0.4396011533
6069	0.43958311
6070	0.439576608
6071	0.4395707324
6072	0.4395630741
6073	0.439557722
6074	0.4395492055
6075	0.4395394354
6076	0.4395283687
6077	0.4395144943
6078	0.4395042291
6079	0.4394960969
6080	0.439488195
6081	0.4394783709
6082	0.4394731165
6083	0.4394603648
6084	0.4394446329
6085	0.4394372984
6086	0.4394290309
6087	0.4394217305
6088	0.439412689
6089	0.4394063341
6090	0.4393822346
6091	0.4393749996
6092	0.4393684847
6093	0.4393634638
6094	0.4393521581
6095	0.4393384722
6096	0.4393308392
6097	0.4393266893
6098	0.4393202589
6099	0.439316987
6100	0.4393037853
6101	0.4392932287
6102	0.4392764398
6103	0.4392708547
6104	0.4392536332
6105	0.439244332
6106	0.4392367978
6107	0.4392222092
6108	0.4392096195
6109	0.43920201
6110	0.4391915384
6111	0.4391857357
6112	0.4391830066
6113	0.4391751826
6114	0.4391657538
6115	0.4391562278
6116	0.4391444404
6117	0.4391336263
6118	0.4391243133
6119	0.4391159796
6120	0.4391034001
6121	0.439089814
6122	0.4390844312
6123	0.4390762241
6124	0.439064161
6125	0.439053972
6126	0.439036877
6127	0.4390283223
6128	0.4390193985
6129	0.4390072068
6130	0.439000812
6131	0.4389971832
6132	0.4389864052
6133	0.4389820095
6134	0.4389747308
6135	0.4389605509
6136	0.4389383283
6137	0.4389305179
6138	0.4389228973
6139	0.4389158029
6140	0.438908687
6141	0.4389011084
6142	0.4388872518
6143	0.4388790266
6144	0.4388631592
6145	0.4388510881
6146	0.4388474032
6147	0.4388422403
6148	0.4388361313
6149	0.4388269039
6150	0.43882084
6151	0.4388085325
6152	0.4387965068
6153	0.4387870171
6154	0.4387774078
6155	0.4387677648
6156	0.4387612123
6157	0.4387546616
6158	0.4387444945
6159	0.4387260289
6160	0.4387158056
6161	0.4387039081
6162	0.4386932425
6163	0.438680962
6164	0.4386702199
6165	0.4386541674
6166	0.4386434495
6167	0.4386356105
6168	0.4386263564
6169	0.4386125152
6170	0.4386052592
6171	0.4385967441
6172	0.4385844162
6173	0.4385720907
6174	0.4385676522
6175	0.4385568851
6176	0.4385457831
6177	0.438532663
6178	0.4385219813
6179	0.4385096812
6180	0.438494308
6181	0.4384856709
6182	0.4384755279
6183	0.4384683043
6184	0.4384596738
6185	0.4384519972
6186	0.4384411189
6187	0.4384297677
6188	0.4384194197
6189	0.4384132563
6190	0.4383944751
6191	0.4383898105
6192	0.4383778725
6193	0.4383550174
6194	0.4383478334
6195	0.4383341832
6196	0.438324118
6197	0.4383180655
6198	0.4383114696
6199	0.4383032475
6200	0.4382945392
6201	0.4382875317
6202	0.4382776039
6203	0.4382627434
6204	0.4382522221
6205	0.4382402374
6206	0.4382321946
6207	0.4382176379
6208	0.4382121105
6209	0.4381956299
6210	0.4381859418
6211	0.4381718695
6212	0.4381609009
6213	0.4381540303
6214	0.4381411998
6215	0.4381307374
6216	0.4381227789
6217	0.4381126134
6218	0.4380963554
6219	0.4380777708
6220	0.4380722373
6221	0.438065913
6222	0.4380596482
6223	0.4380544024
6224	0.4380458701
6225	0.4380343025
6226	0.4380263791
6227	0.4380178876
6228	0.4380084489
6229	0.4380023166
6230	0.4379914519
6231	0.4379853498
6232	0.4379764057
6233	0.4379695221
6234	0.4379623085
6235	0.4379536493
6236	0.4379433399
6237	0.4379328128
6238	0.4379260388
6239	0.4379196613
6240	0.4379105957
6241	0.4379035455
6242	0.4378966431
6243	0.4378869844
6244	0.4378694761
6245	0.4378616438
6246	0.4378549118
6247	0.4378479151
6248	0.4378347333
6249	0.4378247234
6250	0.4378121619
6251	0.4378078886
6252	0.4378022384
6253	0.4377974011
6254	0.4377924792
6255	0.4377839025
6256	0.4377787739
6257	0.4377641022
6258	0.437755583
6259	0.4377413978
6260	0.4377319702
6261	0.4377198313
6262	0.4377055038
6263	0.4376984902
6264	0.4376901766
6265	0.4376834599
6266	0.4376719093
6267	0.4376598063
6268	0.4376486817
6269	0.4376368351
6270	0.4376290053
6271	0.4376133782
6272	0.4376027687
6273	0.4375958301
6274	0.437587111
6275	0.4375750046
6276	0.4375658364
6277	0.4375575234
6278	0.4375476252
6279	0.4375413808
6280	0.4375337012
6281	0.4375243383
6282	0.4375136589
6283	0.4375056338
6284	0.4374900816
6285	0.4374836848
6286	0.4374756771
6287	0.4374593335
6288	0.4374465153
6289	0.4374389584
6290	0.4374294791
6291	0.437418305
6292	0.4374088791
6293	0.4373981337
6294	0.4373884174
6295	0.4373809569
6296	0.4373701197
6297	0.4373614398
6298	0.4373515933
6299	0.4373446723
6300	0.4373360213
6301	0.4373254421
6302	0.4373187658
6303	0.4373073992
6304	0.4373017142
6305	0.4372916811
6306	0.437280306
6307	0.4372745374
6308	0.4372639778
6309	0.4372602056
6310	0.4372485248
6311	0.4372375481
6312	0.4372321145
6313	0.4372219581
6314	0.4372131805
6315	0.4372025679
6316	0.4371944323
6317	0.4371853465
6318	0.4371773695
6319	0.4371700306
6320	0.4371649824
6321	0.4371573104
6322	0.4371489228
6323	0.4371359172
6324	0.4371277058
6325	0.4371209611
6326	0.4371087198
6327	0.4371007248
6328	0.4370899089
6329	0.4370821665
6330	0.4370710916
6331	0.4370657413
6332	0.437056534
6333	0.4370470805
6334	0.437039542
6335	0.4370305936
6336	0.4370243218
6337	0.4370135164
6338	0.4370047816
6339	0.4369973883
6340	0.4369845316
6341	0.4369757035
6342	0.4369643729
6343	0.4369547483
6344	0.436947701
6345	0.4369410949
6346	0.4369331676
6347	0.4369235415
6348	0.4369164144
6349	0.4369064103
6350	0.4368953406
6351	0.4368905364
6352	0.436882517
6353	0.4368702458
6354	0.4368645664
6355	0.4368591068
6356	0.4368489202
6357	0.4368410963
6358	0.4368305253
6359	0.4368183206
6360	0.436813437
6361	0.4368062125
6362	0.4367959192
6363	0.4367862546
6364	0.4367788757
6365	0.4367675387
6366	0.4367552517
6367	0.4367419924
6368	0.4367311073
6369	0.4367218915
6370	0.4367067449
6371	0.4367005332
6372	0.4366963059
6373	0.4366910115
6374	0.4366814647
6375	0.4366674361
6376	0.4366615169
6377	0.4366568701
6378	0.4366465129
6379	0.4366419515
6380	0.4366323304
6381	0.4366260129
6382	0.436621945
6383	0.4366075244
6384	0.4366020831
6385	0.4365911947
6386	0.4365815591
6387	0.4365713704
6388	0.4365579577
6389	0.4365532637
6390	0.4365442566
6391	0.4365287151
6392	0.4365143299
6393	0.4365044099
6394	0.436497255
6395	0.4364897919
6396	0.4364843239
6397	0.4364692001
6398	0.4364543819
6399	0.4364430359
6400	0.4364331363
6401	0.4364214678
6402	0.4364080847
6403	0.4363978269
6404	0.4363869342
6405	0.4363772262
6406	0.4363660833
6407	0.4363554959
6408	0.4363340584
6409	0.4363293381
6410	0.436324761
6411	0.4363097141
6412	0.4363017279
6413	0.4362926969
6414	0.436287244
6415	0.4362786909
6416	0.4362690568
6417	0.4362637754
6418	0.4362567946
6419	0.4362461228
6420	0.4362397598
6421	0.4362331611
6422	0.4362238286
6423	0.4362152238
6424	0.4362056587
6425	0.436188549
6426	0.4361832808
6427	0.4361764026
6428	0.4361695051
6429	0.4361573249
6430	0.4361400798
6431	0.4361321783
6432	0.4361184865
6433	0.436103515
6434	0.4360963286
6435	0.4360910833
6436	0.4360807158
6437	0.4360689705
6438	0.4360625025
6439	0.4360504427
6440	0.4360328284
6441	0.4360253115
6442	0.4360170369
6443	0.4360041439
6444	0.4359914167
6445	0.4359840307
6446	0.4359708626
6447	0.4359656573
6448	0.4359556958
6449	0.4359436032
6450	0.4359373266
6451	0.4359319409
6452	0.4359197767
6453	0.4359118553
6454	0.4359052266
6455	0.4358997591
6456	0.4358914578
6457	0.4358777499
6458	0.4358703684
6459	0.4358593735
6460	0.4358476713
6461	0.43583568
6462	0.4358311823
6463	0.4358244174
6464	0.4358183209
6465	0.4358091614
6466	0.4358030274
6467	0.4357933235
6468	0.435779411
6469	0.4357699907
6470	0.4357557211
6471	0.435747171
6472	0.4357395082
6473	0.4357290898
6474	0.435715128
6475	0.4357059982
6476	0.4356938837
6477	0.4356866627
6478	0.4356790225
6479	0.4356682792
6480	0.4356567079
6481	0.4356475312
6482	0.4356388486
6483	0.4356266359
6484	0.4356223396
6485	0.4356135352
6486	0.4356071353
6487	0.4355973424
6488	0.4355893445
6489	0.4355798659
6490	0.4355670646
6491	0.4355601929
6492	0.4355527582
6493	0.4355415056
6494	0.4355343392
6495	0.4355278703
6496	0.4355162866
6497	0.4354998861
6498	0.4354873317
6499	0.4354803045
6500	0.4354702777
6501	0.435460398
6502	0.4354513576
6503	0.4354404344
6504	0.4354352346
6505	0.4354287453
6506	0.4354180445
6507	0.4354071857
6508	0.435398075
6509	0.4353876862
6510	0.4353833144
6511	0.4353794361
6512	0.4353667474
6513	0.4353588466
6514	0.4353515614
6515	0.4353476403
6516	0.4353391243
6517	0.4353348948
6518	0.4353250185
6519	0.4353186182
6520	0.43531069
6521	0.4352975641
6522	0.4352770083
6523	0.4352706194
6524	0.4352582193
6525	0.4352529202
6526	0.4352482222
6527	0.4352400874
6528	0.4352296336
6529	0.4352253794
6530	0.4352133632
6531	0.4352049632
6532	0.4351902667
6533	0.4351803022
6534	0.4351707361
6535	0.4351574042
6536	0.4351464014
6537	0.4351357266
6538	0.4351271971
6539	0.4351175066
6540	0.4350998215
6541	0.4350884927
6542	0.4350836426
6543	0.4350748606
6544	0.435068262
6545	0.4350580004
6546	0.4350520949
6547	0.4350472428
6548	0.4350315689
6549	0.4350267345
6550	0.4350134603
6551	0.4350060362
6552	0.4349924656
6553	0.4349835338
6554	0.4349746535
6555	0.4349634576
6556	0.4349511258
6557	0.4349478702
6558	0.4349345958
6559	0.4349207153
6560	0.4349092817
6561	0.4348995842
6562	0.4348867827
6563	0.4348725589
6564	0.4348671687
6565	0.4348574752
6566	0.4348464419
6567	0.4348404589
6568	0.4348330413
6569	0.4348248546
6570	0.434812754
6571	0.4348094005
6572	0.4347969846
6573	0.4347879716
6574	0.4347767564
6575	0.4347667924
6576	0.4347545625
6577	0.4347458106
6578	0.4347425043
6579	0.4347364657
6580	0.4347275744
6581	0.4347159049
6582	0.4347103334
6583	0.434703372
6584	0.4346910056
6585	0.434683953
6586	0.4346793805
6587	0.4346707533
6588	0.4346559052
6589	0.4346450926
6590	0.4346369523
6591	0.4346282718
6592	0.4346155075
6593	0.4346070514
6594	0.434596452
6595	0.4345891163
6596	0.4345798522
6597	0.4345728489
6598	0.43456765
6599	0.4345608692
6600	0.4345555481
6601	0.4345455444
6602	0.4345376112
6603	0.4345243713
6604	0.4345159852
6605	0.434508973
6606	0.4344974988
6607	0.4344854157
6608	0.4344766473
6609	0.4344705346
6610	0.4344675822
6611	0.4344619705
6612	0.4344548175
6613	0.4344477444
6614	0.4344428085
6615	0.4344309685
6616	0.4344241692
6617	0.4344145426
6618	0.4344007162
6619	0.4343929179
6620	0.4343821277
6621	0.4343733873
6622	0.4343659043
6623	0.4343576131
6624	0.4343469066
6625	0.4343405863
6626	0.434332986
6627	0.4343282321
6628	0.4343201961
6629	0.4343080592
6630	0.4342975356
6631	0.4342873612
6632	0.4342818397
6633	0.4342763349
6634	0.434264581
6635	0.4342545053
6636	0.4342499474
6637	0.4342463548
6638	0.4342349629
6639	0.4342274981
6640	0.434220366
6641	0.4342098679
6642	0.4342032457
6643	0.4342009138
6644	0.4341922813
6645	0.4341847178
6646	0.4341704457
6647	0.4341603266
6648	0.4341550481
6649	0.4341447684
6650	0.4341342246
6651	0.4341247895
6652	0.4341175083
6653	0.4341115503
6654	0.4341077485
6655	0.4340951288
6656	0.4340884518
6657	0.4340759738
6658	0.4340677047
6659	0.4340610798
6660	0.4340497674
6661	0.4340450561
6662	0.4340296099
6663	0.434023568
6664	0.4340154425
6665	0.4340027523
6666	0.4339941148
6667	0.4339861089
6668	0.4339808049
6669	0.4339689283
6670	0.4339601557
6671	0.4339536277
6672	0.4339417012
6673	0.4339296445
6674	0.4339197636
6675	0.4339126603
6676	0.4339054932
6677	0.433892603
6678	0.4338805403
6679	0.4338709002
6680	0.4338566204
6681	0.4338437363
6682	0.4338380143
6683	0.4338340398
6684	0.4338254987
6685	0.433818771
6686	0.4338136941
6687	0.4338107146
6688	0.433803684
6689	0.4337952361
6690	0.4337848372
6691	0.433777501
6692	0.4337675095
6693	0.4337587865
6694	0.4337483806
6695	0.4337390703
6696	0.4337294385
6697	0.433722931
6698	0.4337170397
6699	0.4337090424
6700	0.4337014023
6701	0.4336964439
6702	0.4336910343
6703	0.4336871102
6704	0.43368015
6705	0.4336692926
6706	0.4336517099
6707	0.4336399549
6708	0.4336295127
6709	0.4336207176
6710	0.4336063325
6711	0.43360056
6712	0.4335967934
6713	0.4335897181
6714	0.4335806275
6715	0.433576553
6716	0.4335675833
6717	0.4335577962
6718	0.4335486465
6719	0.4335378441
6720	0.4335301639
6721	0.4335234213
6722	0.4335154272
6723	0.4335061089
6724	0.4334969281
6725	0.4334916466
6726	0.4334834004
6727	0.4334717369
6728	0.4334550626
6729	0.4334491487
6730	0.4334404972
6731	0.4334306245
6732	0.4334143951
6733	0.4334074348
6734	0.4334023335
6735	0.4333951676
6736	0.433382118
6737	0.433373262
6738	0.4333557503
6739	0.4333497578
6740	0.433343493
6741	0.433333706
6742	0.4333256531
6743	0.4333175271
6744	0.4333105147
6745	0.4333028708
6746	0.4332948401
6747	0.4332814699
6748	0.4332736011
6749	0.4332670621
6750	0.4332554761
6751	0.4332505988
6752	0.4332466131
6753	0.4332374621
6754	0.4332321346
6755	0.4332223394
6756	0.4332067596
6757	0.4332011789
6758	0.4331925382
6759	0.4331830385
6760	0.433175614
6761	0.4331589252
6762	0.4331474306
6763	0.4331357072
6764	0.4331277001
6765	0.4331225472
6766	0.4331109585
6767	0.4331064543
6768	0.4330994237
6769	0.4330868981
6770	0.433073469
6771	0.4330604806
6772	0.4330513919
6773	0.433037937
6774	0.4330280791
6775	0.4330179501
6776	0.4330093187
6777	0.4330043873
6778	0.4329911684
6779	0.432981811
6780	0.4329724919
6781	0.4329615742
6782	0.4329527705
6783	0.4329436434
6784	0.4329325228
6785	0.4329248848
6786	0.4329210352
6787	0.4329103814
6788	0.4329031654
6789	0.4328979355
6790	0.4328905063
6791	0.4328837764
6792	0.4328746085
6793	0.432866517
6794	0.4328547416
6795	0.4328383215
6796	0.4328322597
6797	0.4328251035
6798	0.4328138632
6799	0.4328106502
6800	0.4328026056
6801	0.4327960461
6802	0.4327806098
6803	0.4327743763
6804	0.4327661629
6805	0.4327591959
6806	0.4327500202
6807	0.4327405773
6808	0.4327331427
6809	0.4327184144
6810	0.4327077596
6811	0.4326999892
6812	0.432685937
6813	0.4326752059
6814	0.4326649806
6815	0.4326590117
6816	0.4326523014
6817	0.43264157
6818	0.4326321216
6819	0.4326171292
6820	0.4326077245
6821	0.4326008433
6822	0.4325897041
6823	0.4325818594
6824	0.4325730348
6825	0.432556392
6826	0.4325502849
6827	0.4325403701
6828	0.4325338598
6829	0.4325228209
6830	0.4325150195
6831	0.4325114334
6832	0.43250557
6833	0.4324951134
6834	0.43248598
6835	0.4324674831
6836	0.4324567314
6837	0.4324463697
6838	0.4324342979
6839	0.4324251409
6840	0.4324189255
6841	0.4324120783
6842	0.4324054797
6843	0.4323965125
6844	0.4323915012
6845	0.4323850878
6846	0.4323782204
6847	0.4323660899
6848	0.432359061
6849	0.4323543345
6850	0.4323438187
6851	0.4323375394
6852	0.4323333878
6853	0.4323222548
6854	0.4323165772
6855	0.4323113889
6856	0.4322963048
6857	0.4322859344
6858	0.4322776304
6859	0.4322665721
6860	0.4322607894
6861	0.4322525769
6862	0.432244062
6863	0.4322314586
6864	0.4322229612
6865	0.432214465
6866	0.4322101841
6867	0.4321972898
6868	0.4321934236
6869	0.4321815414
6870	0.4321769585
6871	0.4321677677
6872	0.432155993
6873	0.4321464731
6874	0.432134271
6875	0.4321272687
6876	0.4321171088
6877	0.4321053671
6878	0.4320996612
6879	0.4320899811
6880	0.4320798967
6881	0.4320721712
6882	0.4320649435
6883	0.4320558083
6884	0.432049644
6885	0.4320424301
6886	0.4320367375
6887	0.4320249102
6888	0.4320183349
6889	0.43200847
6890	0.4319999838
6891	0.4319917533
6892	0.4319772884
6893	0.4319677271
6894	0.4319641229
6895	0.4319544466
6896	0.4319440781
6897	0.4319385775
6898	0.4319355819
6899	0.4319266863
6900	0.4319184016
6901	0.4319130216
6902	0.4319047702
6903	0.4318989405
6904	0.4318918262
6905	0.4318842581
6906	0.4318777927
6907	0.4318705019
6908	0.4318648661
6909	0.4318540391
6910	0.4318399784
6911	0.4318364192
6912	0.431823783
6913	0.431811023
6914	0.4317996149
6915	0.4317949192
6916	0.4317867052
6917	0.4317727335
6918	0.4317578383
6919	0.4317534021
6920	0.4317447099
6921	0.4317393888
6922	0.4317291358
6923	0.4317197626
6924	0.4317142239
6925	0.4316991811
6926	0.4316914831
6927	0.4316804298
6928	0.4316693936
6929	0.4316602865
6930	0.4316489581
6931	0.4316374749
6932	0.4316278625
6933	0.4316206397
6934	0.4316132129
6935	0.4316056556
6936	0.431600268
6937	0.4315846732
6938	0.4315784235
6939	0.4315709235
6940	0.4315658962
6941	0.4315592912
6942	0.4315529403
6943	0.4315446026
6944	0.4315410525
6945	0.4315364088
6946	0.4315312014
6947	0.4315266077
6948	0.431519161
6949	0.4315125612
6950	0.4315067647
6951	0.4314997959
6952	0.4314828093
6953	0.4314803126
6954	0.4314612657
6955	0.4314546931
6956	0.4314407613
6957	0.431425603
6958	0.4314201968
6959	0.4314106518
6960	0.4313992007
6961	0.4313913942
6962	0.4313861839
6963	0.4313783702
6964	0.4313726863
6965	0.4313649588
6966	0.4313581234
6967	0.4313494271
6968	0.431343554
6969	0.4313339773
6970	0.4313298013
6971	0.4313193233
6972	0.431309644
6973	0.4313014172
6974	0.4312940983
6975	0.431285953
6976	0.4312742056
6977	0.4312627233
6978	0.4312552615
6979	0.4312494632
6980	0.4312384298
6981	0.4312293195
6982	0.4312194036
6983	0.4312082034
6984	0.4311951819
6985	0.4311884345
6986	0.4311802977
6987	0.4311683409
6988	0.431157756
6989	0.4311506618
6990	0.4311448026
6991	0.4311368527
6992	0.4311297047
6993	0.4311267351
6994	0.4311194669
6995	0.4311120182
6996	0.4311027642
6997	0.4310934771
6998	0.4310834382
6999	0.4310730759
7000	0.4310640663
7001	0.4310574685
7002	0.4310483582
7003	0.4310375843
7004	0.4310280511
7005	0.431021684
7006	0.4310097942
7007	0.4310068516
7008	0.4309955412
7009	0.4309906166
7010	0.4309812642
7011	0.4309739608
7012	0.4309664996
7013	0.4309608266
7014	0.4309534463
7015	0.4309438048
7016	0.4309361229
7017	0.4309244803
7018	0.430915352
7019	0.4309025028
7020	0.4308933652
7021	0.4308875576
7022	0.4308824365
7023	0.4308793269
7024	0.4308693329
7025	0.4308607119
7026	0.4308559543
7027	0.4308497214
7028	0.4308400435
7029	0.4308308924
7030	0.4308264063
7031	0.4308220613
7032	0.4308120796
7033	0.4308085009
7034	0.4308046549
7035	0.430788791
7036	0.4307809925
7037	0.4307643112
7038	0.4307536223
7039	0.4307495901
7040	0.4307400882
7041	0.4307321702
7042	0.4307228972
7043	0.4307100455
7044	0.4307048302
7045	0.4306970258
7046	0.4306936207
7047	0.430686114
7048	0.4306776582
7049	0.4306669987
7050	0.4306608318
7051	0.4306480373
7052	0.4306365017
7053	0.4306327297
7054	0.4306282377
7055	0.4306163006
7056	0.4306114022
7057	0.4306027533
7058	0.4305953972
7059	0.430584562
7060	0.4305785325
7061	0.4305640327
7062	0.4305567031
7063	0.4305491136
7064	0.430538855
7065	0.4305316564
7066	0.4305226284
7067	0.4305135812
7068	0.4305065729
7069	0.430500121
7070	0.4304922359
7071	0.4304820501
7072	0.430474217
7073	0.4304653453
7074	0.4304585151
7075	0.4304479948
7076	0.4304417216
7077	0.4304342144
7078	0.4304216464
7079	0.4304153758
7080	0.4304022447
7081	0.4303915589
7082	0.4303848736
7083	0.4303795233
7084	0.4303705042
7085	0.4303641843
7086	0.4303551875
7087	0.4303444887
7088	0.4303362845
7089	0.4303317361
7090	0.4303169282
7091	0.4303042559
7092	0.4302966432
7093	0.4302859375
7094	0.4302763624
7095	0.4302699078
7096	0.4302622657
7097	0.4302558423
7098	0.4302505849
7099	0.4302334825
7100	0.4302191177
7101	0.4302156249
7102	0.4302073937
7103	0.4302011117
7104	0.4301947595
7105	0.4301879965
7106	0.430181632
7107	0.430171669
7108	0.4301636537
7109	0.4301554888
7110	0.4301470015
7111	0.4301379041
7112	0.4301319085
7113	0.430120449
7114	0.4301086438
7115	0.4301001579
7116	0.4300915964
7117	0.4300850182
7118	0.4300778351
7119	0.4300678707
7120	0.4300581316
7121	0.4300483728
7122	0.4300412264
7123	0.4300335051
7124	0.4300199097
7125	0.4300154547
7126	0.4300072647
7127	0.4300005184
7128	0.4299953203
7129	0.4299866191
7130	0.429975794
7131	0.4299707631
7132	0.4299623347
7133	0.4299578966
7134	0.4299520463
7135	0.429944596
7136	0.4299385926
7137	0.4299325139
7138	0.4299269824
7139	0.4299191389
7140	0.429911559
7141	0.4299071265
7142	0.4298984548
7143	0.4298943955
7144	0.4298810779
7145	0.4298727733
7146	0.4298663805
7147	0.4298611994
7148	0.4298495572
7149	0.429842137
7150	0.4298309503
7151	0.4298245693
7152	0.4298196488
7153	0.4298125144
7154	0.4298038297
7155	0.4297979437
7156	0.429793747
7157	0.4297899539
7158	0.4297840102
7159	0.4297762954
7160	0.4297659497
7161	0.4297593313
7162	0.4297521887
7163	0.429749812
7164	0.4297347826
7165	0.4297275296
7166	0.4297152629
7167	0.4297037165
7168	0.429698484
7169	0.4296877327
7170	0.4296821399
7171	0.4296772191
7172	0.429668256
